Date,Symbols,Close,High,Low,Open,Volume
2021-03-02,BA,223.14,227.19,222.15,224.79,11114402
2021-03-02,TSLA,686.44,721.11,685.0,718.28,23732158
2021-03-02,MSFT,231.97,235.38,231.56,235.09,22998275
2021-03-02,V,214.44,216.58,213.49,215.63,6193453
2021-03-02,MA,360.53,364.3,357.07,359.71,3581854
2021-03-01,AMZN,3146.14,3149.56,3097.99,3127.89,2733963
2021-03-01,AAPL,127.03,127.17,122.06,123.02,116999164
2021-03-01,GOOGL,2069.66,2076.23,2034.42,2048.0,1303089
2021-03-01,FB,264.91,266.65,257.9039,260.82,22157255
2021-03-01,MRNA,157.4,157.7799,145.2501,154.4631,15351555
2021-03-01,BA,224.39,226.98,219.02,219.6,18735442
2021-03-01,TSLA,718.43,872.0,685.05,690.11,27136239
2021-03-01,MSFT,235.02,235.55,231.27,234.0,25539182
2021-03-01,V,215.3,216.45,213.46,213.64,7025917
2021-03-01,MA,360.61,364.13,356.91,358.41,4410940
2021-02-26,AMZN,3092.93,3122.44,3036.7,3095.2,4275930
2021-02-26,AAPL,120.54,124.11,120.48,121.86,165538453
2021-02-26,GOOGL,2021.91,2056.52,2001.01,2029.95,2002064
2021-02-26,FB,257.62,265.55,256.47,256.47,26619517
2021-02-26,MRNA,154.81,159.6,150.88,157.98,13445239
2021-02-26,BA,212.01,220.66,211.29,218.51,12838426
2021-02-26,TSLA,675.5,706.7,659.51,700.0,41089173
2021-02-26,MSFT,230.5,233.47,227.68,229.66,38127279
2021-02-26,V,211.08,213.88,209.43,212.72,11802935
2021-02-26,MA,351.61,357.12,344.93,354.83,4899362
2021-02-25,AMZN,3057.16,3178.26,3047.76,3136.74,4533801
2021-02-25,AAPL,120.27,125.71,119.83,123.94,149080359
2021-02-25,GOOGL,2015.95,2083.0,2006.49,2055.93,2077409
2021-02-25,FB,254.69,266.94,254.04,262.3,19053142
2021-02-25,MRNA,148.38,160.98,145.86,150.78,15172131
2021-02-25,BA,216.45,228.5,214.71,227.8,19283014
2021-02-25,TSLA,682.22,737.2066,670.58,726.15,39023855
2021-02-25,MSFT,227.13,232.68,226.05,230.21,39864320
2021-02-25,V,212.43,219.08,211.27,217.94,11475232
2021-02-25,MA,352.33,365.0,349.99,362.26,5240559
2021-02-24,AMZN,3159.53,3171.23,3125.38,3166.75,3011275
2021-02-24,AAPL,124.61,124.82,121.51,124.2,111699866
2021-02-24,GOOGL,2083.81,2088.32,2027.53,2030.04,1130437
2021-02-24,FB,264.31,266.38,258.39,262.325,15736123
2021-02-24,MRNA,144.79,151.0,143.47,150.41,9757204
2021-02-24,BA,229.34,229.61,211.6,212.1,30709277
2021-02-24,TSLA,742.02,745.0,694.17,711.85,36766950
2021-02-24,MSFT,232.65,233.3,227.14,228.15,26554293
2021-02-24,V,218.08,219.16,209.98,211.05,12113803
2021-02-24,MA,365.0,366.47,348.36,350.65,7514787
2021-02-23,AMZN,3194.5,3204.73,3093.6,3131.02,4667401
2021-02-23,AAPL,125.12,125.97,117.69,123.03,159213711
2021-02-23,GOOGL,2060.12,2072.5,1990.23,2013.99,1732899
2021-02-23,FB,265.855,267.46,254.96,259.5,21924557
2021-02-23,MRNA,150.17,151.99,136.0092,151.25,15496680
2021-02-23,BA,212.12,214.75,206.6,214.15,15996695
2021-02-23,TSLA,698.84,713.6099,619.0,662.13,66606882
2021-02-23,MSFT,231.39,232.93,226.88,228.46,30417370
2021-02-23,V,210.8,212.59,205.28,206.12,10637445
2021-02-23,MA,348.21,352.04,336.27,338.51,6367081
2021-02-22,AMZN,3180.74,3232.3199,3172.26,3208.13,3515679
2021-02-22,AAPL,125.26,128.96,124.86,127.25,104534042
2021-02-22,GOOGL,2054.26,2080.33,2048.0,2053.6,1473317
2021-02-22,FB,260.33,263.07,257.53,257.95,17434873
2021-02-22,MRNA,159.37,170.35,158.58,167.8,11152702
2021-02-22,BA,212.88,220.39,210.8,211.89,21413745
2021-02-22,TSLA,714.5,768.5,710.2,762.64,37269716
2021-02-22,MSFT,232.61,236.01,230.52,235.5,36743810
2021-02-22,V,207.03,209.34,201.85,202.28,8389532
2021-02-22,MA,338.52,341.96,326.7,327.91,4971693
2021-02-19,AMZN,3249.9,3333.5,3245.75,3328.23,4305184
2021-02-19,AAPL,129.11,129.93,128.04,129.48,88189890
2021-02-19,GOOGL,2088.81,2118.58,2083.43,2107.79,1896939
2021-02-19,FB,261.56,270.27,260.15,269.86,25622587
2021-02-19,MRNA,174.74,179.3,170.53,173.54,6413592
2021-02-19,BA,217.47,217.64,209.15,209.97,12415284
2021-02-19,TSLA,781.3,796.7899,777.37,795.0,18958255
2021-02-19,MSFT,239.02,241.9,238.24,241.79,25468373
2021-02-19,V,203.46,208.24,202.49,208.05,15104854
2021-02-19,MA,331.06,336.85,328.91,336.3,4121748
2021-02-18,AMZN,3328.23,3338.0,3273.94,3282.42,3033607
2021-02-18,AAPL,128.95,129.23,126.65,128.44,97432412
2021-02-18,GOOGL,2105.81,2121.99,2093.33,2105.0,1128549
2021-02-18,FB,269.39,271.95,266.03,269.565,15249134
2021-02-18,MRNA,169.57,175.47,168.0,171.5929,5124102
2021-02-18,BA,208.48,214.34,208.08,213.45,9121302
2021-02-18,TSLA,787.38,794.69,776.27,780.9,17957058
2021-02-18,MSFT,241.83,241.96,238.92,239.84,17063428
2021-02-18,V,208.06,208.4,203.69,204.61,7374857
2021-02-18,MA,336.32,337.81,330.74,332.38,2410129
2021-02-17,AMZN,3308.64,3320.91,3259.4996,3263.6,3302099
2021-02-17,AAPL,130.06,131.44,128.71,130.47,98668216
2021-02-17,GOOGL,2118.62,2122.4434,2088.35,2093.98,1015177
2021-02-17,FB,273.57,273.97,269.58,271.24,12763240
2021-02-17,MRNA,176.76,178.01,171.62,174.28,6554586
2021-02-17,BA,215.52,218.71,212.68,215.52,9295592
2021-02-17,TSLA,798.15,799.84,762.01,779.09,26078898
2021-02-17,MSFT,242.23,242.34,238.99,239.37,21849645
2021-02-17,V,206.23,206.99,203.8,203.99,8427085
2021-02-17,MA,335.2,338.24,333.73,336.9,2281464
2021-02-16,AMZN,3268.95,3308.3,3253.591,3254.05,2574721
2021-02-16,AAPL,132.4,135.21,132.0,134.69,81055219
2021-02-16,GOOGL,2110.7,2145.14,2091.75,2091.75,1550195
2021-02-16,FB,273.97,276.6,270.05,270.8,15417243
2021-02-16,MRNA,178.53,184.18,173.5088,182.41,6917541
2021-02-16,BA,217.18,217.4,212.3301,213.08,10171133
2021-02-16,TSLA,796.22,821.0,792.44,818.0,19802324
2021-02-16,MSFT,241.18,243.57,240.4,242.47,27008264
2021-02-16,V,206.62,209.74,206.07,209.35,9712765
2021-02-16,MA,339.06,341.84,335.93,341.04,2935568
2021-02-12,AMZN,3277.71,3280.25,3233.31,3250.0,2335339
2021-02-12,AAPL,134.57,134.73,132.91,133.55,60502600
2021-02-12,GOOGL,2095.03,2099.5,2073.57,2079.77,949525
2021-02-12,FB,270.5,271.18,268.34,270.52,9097597
2021-02-12,MRNA,183.74,185.0,177.58,184.89,5705535
2021-02-12,BA,210.98,213.16,209.67,210.36,6010791
2021-02-12,TSLA,816.12,817.33,785.3306,801.26,23768313
2021-02-12,MSFT,242.46,242.76,240.21,241.41,16734429
2021-02-12,V,208.66,209.82,206.4,208.07,6953983
2021-02-12,MA,338.85,340.96,334.58,339.18,3044469
2021-02-11,AMZN,3262.13,3292.0,3248.06,3292.0,2301417
2021-02-11,AAPL,134.33,135.59,132.98,135.1,64662076
2021-02-11,GOOGL,2088.75,2094.0,2068.86,2091.0,1024029
2021-02-11,FB,270.39,273.58,268.49,271.89,12828572
2021-02-11,MRNA,183.44,184.22,176.2,178.29,5464092
2021-02-11,BA,210.66,213.99,208.5709,212.235,7140235
2021-02-11,TSLA,811.66,829.8799,801.725,812.44,21622753
2021-02-11,MSFT,241.96,242.62,239.63,242.25,15915930
2021-02-11,V,209.35,210.28,205.91,206.05,8463367
2021-02-11,MA,340.71,347.39,338.11,343.32,5143194
2021-02-10,AMZN,3286.58,3317.9548,3254.0,3314.0,3151550
2021-02-10,AAPL,134.59,136.19,133.6,135.68,73480712
2021-02-10,GOOGL,2086.48,2098.88,2052.24,2083.14,1255080
2021-02-10,FB,271.87,273.7999,267.72,272.4465,14687152
2021-02-10,MRNA,179.34,185.22,176.37,182.74,7067541
2021-02-10,BA,211.92,217.49,211.12,215.65,11510719
2021-02-10,TSLA,804.82,844.82,800.02,843.635,36216090
2021-02-10,MSFT,240.3,243.36,238.4,242.47,22418941
2021-02-10,V,204.85,206.37,204.35,206.37,8533477
2021-02-10,MA,332.1,333.36,330.16,332.89,4273240
2021-02-09,AMZN,3305.0,3338.0,3297.84,3312.49,2203526
2021-02-09,AAPL,135.21,137.06,135.05,135.82,77230518
2021-02-09,GOOGL,2075.39,2098.51,2070.0,2074.8,1094583
2021-02-09,FB,269.45,273.39,265.75,266.44,14613375
2021-02-09,MRNA,179.52,187.0,177.27,186.21,8403123
2021-02-09,BA,215.12,216.73,208.9027,210.6,13615661
2021-02-09,TSLA,849.46,859.8,841.75,855.12,15157651
2021-02-09,MSFT,241.25,242.23,238.89,239.36,23811616
2021-02-09,V,204.93,206.03,202.12,204.17,7678713
2021-02-09,MA,331.33,334.1,327.91,333.84,3012276
